OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2601,2026-023B,2026-05-17T14:31:58.757952,15.24483954,.0015939,96.6266,202.6001,244.5048,115.4543,0,U,67675,999,1535,.29825E-3,.7295E-4,0
COSMOS 2602,2026-023C,2026-05-18T03:03:03.435840,15.24486151,.0017097,96.6302,203.1284,231.0239,128.9478,0,U,67676,999,1559,.1913E-3,.4659E-4,0
COSMOS 2603,2026-023D,2026-05-18T03:22:27.173856,15.24192800,.0017227,96.6330,203.1305,239.0466,120.9081,0,U,67677,999,1542,.25881E-3,.627E-4,0
COSMOS 2604,2026-023E,2026-05-18T02:55:38.961408,15.24667676,.0016872,96.6223,203.0247,235.9504,124.0135,0,U,67678,999,1542,.31412E-3,.7732E-4,0
COSMOS 2605,2026-023F,2026-05-18T04:18:09.981216,15.24756891,.0018796,96.6236,205.6012,230.1840,129.7746,0,U,67679,999,1542,.28224E-3,.6966E-4,0
COSMOS 2606,2026-023G,2026-05-18T04:19:36.657696,15.24697991,.0020235,96.6165,205.5120,225.0673,134.8926,0,U,67680,999,1542,.283E-3,.6978E-4,0
COSMOS 2607,2026-023H,2026-05-18T04:33:09.285984,15.24525406,.002068,96.6313,205.6764,226.2675,133.6853,0,U,67681,999,1542,.27372E-3,.6714E-4,0
COSMOS 2608,2026-023J,2026-05-18T04:18:09.201888,15.24767440,.0020533,96.6262,205.6449,222.0735,137.8929,0,U,67682,999,1542,.25072E-3,.6189E-4,0
KNACKSAT-2,1998-067XZ,2026-05-18T03:36:17.897760,15.57192031,.0012324,51.6302,85.2389,88.8056,271.4348,0,U,67683,999,1559,.42858E-3,.31493E-3,0
CORAL,1998-067YA,2026-05-18T01:15:43.242048,15.66989613,.0014389,51.6261,82.3214,88.1182,272.1462,0,U,67684,999,1562,.87456E-3,.95957E-3,0
GXIBA-1,1998-067YB,2026-05-18T02:44:13.960608,15.58271806,.0014029,51.6295,84.9960,86.2611,273.9985,0,U,67685,999,1559,.48695E-3,.37416E-3,0
UITMSAT-2,1998-067YC,2026-05-18T02:43:05.736576,15.60420252,.0010669,51.6286,84.2428,70.4672,289.7472,0,U,67686,999,1560,.59288E-3,.49569E-3,0
HMU-SAT2,1998-067YD,2026-05-18T03:07:08.353056,15.57822127,.0010322,51.6304,85.1116,69.3846,290.8253,0,U,67687,999,1551,.46602E-3,.35097E-3,0
LEOPARD,1998-067YE,2026-05-18T03:25:39.326592,15.59434489,.0010464,51.6292,84.4441,69.8348,290.3770,0,U,67688,999,1552,.53586E-3,.43044E-3,0
PRC TEST SPACECRAFT 4,2026-024A,2026-05-17T22:59:25.064736,14.91696547,.00056607,49.9868,57.5701,279.6447,80.3855,0,U,67689,999,1492,.11204944E-4,-.13E-5,0
STARLINK-36748,2026-025A,2026-05-17T18:42:25.571232,15.33427879,.00007293,97.2856,249.5370,64.3389,295.7929,0,U,67693,999,1660,.6541103E-3,.2109E-3,0
STARLINK-36753,2026-025B,2026-05-18T00:38:43.613952,15.33431096,.0001424,97.2846,249.6617,75.9891,284.1510,0,U,67694,999,1664,.78491E-3,.25339E-3,0
STARLINK-36750,2026-025C,2026-05-17T17:51:31.634496,15.33423401,.00002977,97.2854,249.4361,122.6594,237.4677,0,U,67695,999,1659,.28821212E-3,.9234E-4,0
STARLINK-36401,2026-025D,2026-05-18T01:13:57.027072,15.33462101,.0001086,97.2856,249.7828,96.8258,263.3109,0,U,67696,999,1664,.65166E-3,.21033E-3,0
STARLINK-36704,2026-025E,2026-05-18T04:33:38.148768,15.33443878,.0000218,97.2852,249.8994,231.1858,128.9365,0,U,67697,999,1666,.53323E-3,.17178E-3,0
STARLINK-36697,2026-025F,2026-05-18T01:17:52.296864,15.33439374,.0000691,97.2831,249.7799,86.3065,273.8256,0,U,67698,999,1664,.55093E-3,.1775E-3,0
STARLINK-36716,2026-025G,2026-05-18T00:30:53.287776,15.33444585,.0000951,97.2849,249.6715,85.1748,274.9603,0,U,67699,999,1664,.77458E-3,.25014E-3,0
STARLINK-36712,2026-025H,2026-05-18T01:37:27.079392,15.33435068,.0000368,97.2844,249.7606,99.1361,260.9923,0,U,67700,999,1664,.63961E-3,.20624E-3,0
STARLINK-36713,2026-025J,2026-05-17T13:29:11.767200,15.33424568,.00007517,97.2847,249.2242,94.3619,265.7710,0,U,67701,999,1657,.13091861E-3,.4151E-4,0
STARLINK-36695,2026-025K,2026-05-18T01:02:12.670080,15.33442158,.0001061,97.2848,249.7930,74.0205,286.1155,0,U,67702,999,1664,.67879E-3,.219E-3,0
STARLINK-36630,2026-025L,2026-05-18T04:29:43.677312,15.33435959,.0000602,97.2845,249.9014,102.3938,257.7372,0,U,67703,999,1666,.42168E-3,.13559E-3,0
STARLINK-36338,2026-025M,2026-05-18T00:34:48.465984,15.33434973,.0001144,97.2849,249.6675,105.1106,255.0263,0,U,67704,999,1663,.72875E-3,.23518E-3,0
STARLINK-36316,2026-025N,2026-05-17T18:07:11.196480,15.33428220,.00006319,97.2852,249.4177,79.7995,280.3319,0,U,67705,999,1659,.25559134E-3,.8181E-4,0
STARLINK-36707,2026-025P,2026-05-17T13:13:32.171520,15.33418652,.00006445,97.2849,249.2400,84.2957,275.8359,0,U,67706,999,1656,.38459955E-3,.12351E-3,0
STARLINK-36645,2026-025Q,2026-05-17T18:34:35.778144,15.33426726,.00008555,97.2847,249.5459,60.1667,299.9661,0,U,67707,999,1660,.64157315E-3,.20682E-3,0
STARLINK-36287,2026-025R,2026-05-17T18:50:15.302112,15.33435431,.0000718,97.2852,249.5346,91.6054,268.5271,0,U,67708,999,1661,.44825328E-3,.14419E-3,0
STARLINK-36698,2026-025S,2026-05-18T00:54:22.885632,15.33447542,.000111,97.2856,249.8030,92.5509,267.5861,0,U,67709,999,1664,.75993E-3,.2454E-3,0
STARLINK-36344,2026-025T,2026-05-18T04:37:33.205152,15.33441691,.0000285,97.2858,249.8973,131.7710,228.3557,0,U,67710,999,1667,.46729E-3,.15039E-3,0
STARLINK-36687,2026-025U,2026-05-18T00:46:33.140928,15.33436658,.0000773,97.2855,249.8115,72.5444,287.5883,0,U,67711,999,1665,.66329E-3,.21393E-3,0
STARLINK-36705,2026-025V,2026-05-17T18:03:16.406208,15.33407563,.00012249,97.2856,249.4253,106.2280,253.9097,0,U,67712,999,1659,-.11755074E-3,-.3864E-4,0
STARLINK-36708,2026-025W,2026-05-17T18:28:33.258432,15.33416529,.00007575,97.2854,248.6386,104.0557,256.0770,0,U,67713,999,1654,.35494021E-3,.11391E-3,0
STARLINK-36702,2026-025X,2026-05-17T17:59:21.651360,15.33420275,.00014204,97.2848,249.4267,92.6732,267.4673,0,U,67714,999,1659,.3391126E-3,.1088E-3,0
STARLINK-36718,2026-025Y,2026-05-18T04:41:28.353120,15.33441252,.0000347,97.2854,249.8949,47.0369,313.0903,0,U,67715,999,1666,.54183E-3,.17456E-3,0
STARLINK-36715,2026-025Z,2026-05-18T00:42:38.354112,15.33427126,.0000562,97.2853,249.6635,142.9232,217.2049,0,U,67716,999,1663,.65669E-3,.21173E-3,0
STARLINK-36385,2026-025AA,2026-05-18T01:10:02.476128,15.33419151,.0002146,97.2873,249.7922,86.9769,273.1719,0,U,67717,999,1664,.48637E-3,.15647E-3,0
STARLINK-36772,2026-026A,2026-05-18T01:34:17.078880,15.33446148,.0001418,97.2821,191.6212,91.1151,269.0254,0,U,67721,999,1475,.50653E-3,.16314E-3,0
STARLINK-36796,2026-026B,2026-05-18T03:04:20.373312,15.33443404,.0000567,97.2836,191.6897,123.0106,237.1191,0,U,67722,999,1476,.44256E-3,.14238E-3,0
STARLINK-36369,2026-026C,2026-05-18T03:00:26.801280,15.33459338,.0000529,97.2823,191.6945,165.2814,194.8444,0,U,67723,999,1476,.72741E-3,.23492E-3,0
STARLINK-36752,2026-026D,2026-05-18T02:56:30.442848,15.33445584,.0000877,97.2835,191.6976,97.5904,262.5438,0,U,67724,999,1476,.43087E-3,.13861E-3,0
STARLINK-36754,2026-026E,2026-05-18T02:52:35.577408,15.33443147,.0000759,97.2844,191.7013,113.2942,246.8381,0,U,67725,999,1476,.29818E-3,.9563E-4,0
STARLINK-36755,2026-026F,2026-05-18T02:48:40.391424,15.33448017,.0000455,97.2841,191.7042,190.8338,169.2895,0,U,67726,999,1476,.46207E-3,.14873E-3,0
STARLINK-36741,2026-026G,2026-05-18T02:44:45.733344,15.33449512,.0001585,97.2830,191.7078,89.7884,270.3541,0,U,67727,999,1476,.43467E-3,.13986E-3,0
STARLINK-36757,2026-026H,2026-05-18T02:40:50.804832,15.33445013,.0001227,97.2845,191.7133,94.8894,265.2489,0,U,67728,999,1476,.39457E-3,.12685E-3,0
STARLINK-36751,2026-026J,2026-05-18T02:33:00.984096,15.33440891,.0000555,97.2833,191.7208,107.9252,252.2051,0,U,67729,999,1476,.32766E-3,.10516E-3,0
STARLINK-36747,2026-026K,2026-05-18T02:36:56.121696,15.33442133,.0001309,97.2843,191.7171,94.6488,265.4904,0,U,67730,999,1476,.42609E-3,.13705E-3,0
STARLINK-36315,2026-026L,2026-05-18T02:29:05.822304,15.33452059,.0000626,97.2831,191.7243,126.0643,234.0658,0,U,67731,999,1476,.22468E-3,.7187E-4,0
STARLINK-36260,2026-026M,2026-05-18T02:25:11.286048,15.33444437,.0001335,97.2835,191.7283,101.6424,258.4968,0,U,67732,999,1476,.41638E-3,.13391E-3,0
STARLINK-36746,2026-026N,2026-05-18T03:55:14.240064,15.33449658,.000105,97.2833,191.7916,101.2330,258.9031,0,U,67733,999,1477,.51084E-3,.16455E-3,0
STARLINK-36749,2026-026P,2026-05-18T02:17:21.213024,15.33445839,.0000571,97.2843,191.7339,113.8438,246.2864,0,U,67734,999,1476,.4483E-3,.14426E-3,0
STARLINK-36691,2026-026Q,2026-05-18T03:43:28.841952,15.33446231,.0001435,97.2772,191.8012,140.1468,219.9881,0,U,67735,999,1477,.17408E-3,.5549E-4,0
STARLINK-36317,2026-026R,2026-05-18T03:47:24.770112,15.33439133,.0001169,97.2843,191.8037,94.5118,265.6258,0,U,67736,999,1477,.394E-3,.12664E-3,0
STARLINK-36330,2026-026S,2026-05-18T03:39:34.701408,15.33440462,.0000934,97.2837,191.8108,122.2700,237.8633,0,U,67737,999,1477,.3734E-3,.11997E-3,0
STARLINK-36327,2026-026T,2026-05-18T03:35:39.745248,15.33445451,.0000939,97.2834,191.8143,96.8860,263.2490,0,U,67738,999,1477,.47398E-3,.15258E-3,0
STARLINK-36329,2026-026U,2026-05-18T03:12:11.464128,15.33461272,.0000619,97.2817,191.8392,99.6470,260.4843,0,U,67739,999,1477,.60598E-3,.19549E-3,0
STARLINK-36737,2026-026V,2026-05-18T03:31:44.908320,15.33444606,.0001225,97.2836,191.8190,92.6569,267.4814,0,U,67740,999,1477,.4594E-3,.14785E-3,0
STARLINK-36740,2026-026W,2026-05-18T01:42:07.191648,15.33436228,.0000929,97.2834,191.7678,87.9199,272.2150,0,U,67741,999,1476,.29899E-3,.9587E-4,0
STARLINK-36693,2026-026X,2026-05-18T03:27:51.560064,15.33422649,.0001326,97.2834,191.8219,90.0028,270.1367,0,U,67742,999,1477,.45794E-3,.14728E-3,0
STARLINK-36717,2026-026Y,2026-05-18T03:20:00.020832,15.33444585,.0000703,97.2835,191.8298,117.7662,242.3652,0,U,67743,999,1477,.46173E-3,.1486E-3,0
STARLINK-36692,2026-026Z,2026-05-18T03:23:54.061152,15.33438416,.0000801,97.2857,191.8270,94.4006,265.7328,0,U,67744,999,1477,-.58312E-4,-.1957E-4,0
2026-027A,2026-027A,2026-05-18T04:01:33.142080,15.18735107,.0008823,97.5029,266.5594,326.4539,33.6135,0,U,67746,999,1440,.2075E-3,.4244E-4,0
2026-027B,2026-027B,2026-05-18T03:52:39.152064,15.18831037,.0009029,97.5023,266.5610,328.8665,31.2033,0,U,67747,999,1440,.20099E-3,.412E-4,0
2026-027C,2026-027C,2026-05-18T02:26:16.982016,15.18546008,.0009743,97.5037,266.5036,331.2689,28.8007,0,U,67748,999,1439,.15992E-3,.3237E-4,0
2026-027D,2026-027D,2026-05-18T01:39:28.471392,15.19384491,.0009205,97.5029,266.5382,335.5743,24.5054,0,U,67749,999,1434,.24712E-3,.5165E-4,0
2026-027E,2026-027E,2026-05-17T19:30:02.918592,15.19160665,.0008678,97.5039,266.2819,339.9732,20.1160,0,U,67750,999,1435,.21420642E-3,.4438E-4,0
2026-027F,2026-027F,2026-05-18T01:55:34.879584,15.11923955,.0009391,97.5041,266.0845,211.5854,148.4814,0,U,67751,999,1436,.75858E-4,.1236E-4,0
2026-027G,2026-027G,2026-05-18T02:32:33.709344,15.13048638,.0012087,97.5031,265.8886,0.7559,359.3689,0,U,67752,999,1435,.245E-3,.4272E-4,0
2025-313BF,2025-313BF,2026-05-15T03:22:30.228960,15.42223763,.00087374,97.3933,212.1088,132.4914,227.7073,0,U,67755,999,1672,.36501457E-3,.1562E-3,0
ELEKTRO-L 5,2026-028A,2026-05-17T03:16:26.587776,1.00271485,.00013445,0.3134,301.8186,179.0440,239.1631,0,U,67756,999,94,0,-.89E-6,0
JAM-E JAM 1,2026-028B,2026-05-18T01:07:38.703936,1.00275808,.0000851,0.3265,294.9123,255.7619,95.8932,0,U,67757,999,81,0,.16E-5,0
KUIPER-00159,2026-030A,2026-05-18T00:26:10.109184,15.37693270,.0006235,51.8862,244.3126,298.3221,61.7137,0,U,67764,999,1575,.62406E-3,.23151E-3,0
KUIPER-00160,2026-030B,2026-05-18T00:32:22.108704,15.37764809,.0006168,51.8828,244.3042,304.5391,55.5014,0,U,67765,999,1575,.48912E-3,.1809E-3,0
KUIPER-00177,2026-030C,2026-05-17T15:12:26.634240,14.79930315,.0000431,51.9007,268.2510,99.1275,260.9737,0,U,67766,999,1538,.35629E-3,.2496E-4,0
KUIPER-00178,2026-030D,2026-05-17T19:07:48.573408,14.76443180,.00006428,51.9003,266.7624,100.3928,259.7105,0,U,67767,999,1542,.18465729E-3,.1082E-4,0
KUIPER-00180,2026-030E,2026-05-18T01:52:13.793952,14.79933165,.0000682,51.8992,261.2840,107.4011,252.7026,0,U,67768,999,1552,.50382E-4,.163E-5,0
KUIPER-00197,2026-030F,2026-05-18T04:00:01.998720,15.23216879,.0003557,51.8907,243.6707,312.6075,97.1974,0,U,67769,999,371,-.52892E-1,-.1169623E-1,0
KUIPER-00198,2026-030G,2026-05-18T01:15:02.452608,14.79934848,.0000737,51.8983,253.8957,110.3397,249.7645,0,U,67770,999,1562,-.11078E-2,-.8656E-4,0
KUIPER-00199,2026-030H,2026-05-17T10:59:53.644992,15.35883518,.00111097,51.8820,247.9949,307.9947,52.0035,0,U,67771,999,1565,.58270441E-3,.20369E-3,0
KUIPER-00200,2026-030J,2026-05-18T00:15:29.772000,15.18778287,.0002187,51.8873,248.5197,345.9216,14.1702,0,U,67772,999,1569,.34077E-3,.6866E-4,0
KUIPER-00203,2026-030K,2026-05-18T02:25:20.815104,14.79913145,.0000741,51.9064,271.1973,107.7440,252.3603,0,U,67773,999,1538,.36868E-3,.2589E-4,0
KUIPER-00205,2026-030L,2026-05-17T17:05:10.714848,15.38593967,.00044305,51.8827,245.2359,269.5616,90.4863,0,U,67774,999,1571,.57452431E-3,.21914E-3,0
KUIPER-00208,2026-030M,2026-05-18T01:43:00.418368,14.76522646,.0006657,51.8979,262.3908,302.4979,57.5338,0,U,67775,999,1550,.20587E-3,.1232E-4,0
KUIPER-00209,2026-030N,2026-05-18T04:00:01.998720,14.79806737,.0000798,51.8998,260.9743,103.3919,190.4668,0,U,67776,999,546,.10263E-1,.78699E-3,0
KUIPER-00213,2026-030P,2026-05-17T22:41:19.481568,14.79892208,.00013908,51.8965,259.4538,54.8214,305.2879,0,U,67777,999,1553,-.63758725E-3,-.5073E-4,0
KUIPER-00214,2026-030Q,2026-05-18T01:11:23.800128,14.79904828,.0000723,51.9000,256.4827,105.9712,254.1330,0,U,67778,999,1558,.36537E-3,.2563E-4,0
KUIPER-00215,2026-030R,2026-05-18T04:00:01.998720,15.22928964,.0009394,51.8899,245.2778,311.6428,67.1461,0,U,67779,999,570,-.96276E-1,-.2066602E-1,0
KUIPER-00218,2026-030S,2026-05-18T01:18:45.247968,14.76453378,.0001013,51.8979,258.2667,85.6381,274.4695,0,U,67780,999,1556,.23701E-3,.145E-4,0
KUIPER-00220,2026-030T,2026-05-18T00:28:08.090976,15.35896274,.0008618,51.8796,245.0153,306.9994,53.0203,0,U,67781,999,1574,-.83372E-4,-.3349E-4,0
KUIPER-00222,2026-030U,2026-05-18T04:00:01.998720,14.79445585,.0000526,51.8989,253.5333,282.7847,148.7768,0,U,67782,999,574,.12655E-1,.96527E-3,0
KUIPER-00223,2026-030V,2026-05-18T04:00:01.998720,15.05789758,.0008554,51.8942,246.5662,314.4398,178.7797,0,U,67783,999,483,-.12982E+0,-.1739803E-1,0
KUIPER-00225,2026-030W,2026-05-18T04:00:01.998720,14.76406062,.0002488,51.8967,250.4754,329.1339,176.4654,0,U,67784,999,557,.46344E-2,.3245E-3,0
KUIPER-00226,2026-030X,2026-05-18T00:47:05.046720,15.23794759,.0018336,51.8856,249.4744,312.7461,47.1977,0,U,67785,999,1568,.35183E-3,.8291E-4,0
KUIPER-00259,2026-030Y,2026-05-18T04:00:01.998720,14.76417861,.0000947,51.8988,250.3287,129.9344,219.9908,0,U,67786,999,546,.19474E-2,.13476E-3,0
KUIPER-00260,2026-030Z,2026-05-18T04:00:01.998720,14.83515521,.0002533,51.8996,247.9573,36.4509,277.4714,0,U,67787,999,560,.58448E-3,.463E-4,0
KUIPER-00262,2026-030AA,2026-05-18T04:00:01.998720,14.82118057,.0001607,51.9002,248.4179,356.9748,214.2152,0,U,67788,999,149,-.14579E-2,-.11916E-3,0
KUIPER-00266,2026-030AB,2026-05-18T04:00:01.998720,15.19070019,.0021885,51.8833,248.7360,322.3808,98.7214,0,U,67789,999,531,-.7704E-1,-.1508921E-1,0
KUIPER-00268,2026-030AC,2026-05-18T04:00:01.998720,15.09888862,.0003032,51.8964,244.9437,326.5441,173.0292,0,U,67790,999,496,-.78803E-1,-.1186172E-1,0
KUIPER-00270,2026-030AD,2026-05-18T00:41:43.556640,15.36099821,.0010973,51.8810,245.0765,307.0118,52.9863,0,U,67791,999,1574,.50979E-3,.1789E-3,0
KUIPER-00274,2026-030AE,2026-05-17T18:19:12.099936,14.76340861,.0003719,51.9012,257.1544,343.4277,16.6562,0,U,67792,999,1555,.18590256E-3,.1087E-4,0
KUIPER-00275,2026-030AF,2026-05-17T13:34:11.781696,15.36037399,.00101492,51.8860,247.2549,290.6187,69.3710,0,U,67793,999,1567,.49285E-3,.17241E-3,0
KUIPER-00276,2026-030AG,2026-05-18T00:42:50.232384,15.24043402,.001788,51.8868,249.4698,289.4607,70.4442,0,U,67794,999,1568,.35006E-3,.8309E-4,0
KUIPER-00279,2026-030AH,2026-05-17T23:59:57.070176,15.35773850,.0007595,51.8800,244.8811,296.6855,63.3353,0,U,67795,999,1574,.18083E-3,.6013E-4,0
CREW DRAGON 12,2026-031A,2026-05-18T04:45:01.329120,15.49256023,.0007513,51.6325,88.5573,70.6653,289.5148,0,U,67796,999,56748,.12105E-3,.6286E-4,0
STARLINK-36800,2026-032A,2026-05-18T00:55:09.196032,15.33443141,.0001411,97.2840,326.3090,97.0875,263.0529,0,U,67797,999,1559,.69186E-3,.22326E-3,0
STARLINK-36798,2026-032B,2026-05-18T02:01:42.771648,15.33439881,.00016,97.2842,326.2472,86.8202,273.3224,0,U,67798,999,1559,.31939E-3,.10249E-3,0
STARLINK-36804,2026-032C,2026-05-18T02:25:12.436032,15.33433168,.0001763,97.2846,326.2261,92.9809,267.1635,0,U,67799,999,1559,.17804E-3,.5675E-4,0
STARLINK-36354,2026-032D,2026-05-18T02:09:32.696064,15.33436315,.0001534,97.2847,326.2416,93.0815,267.0603,0,U,67800,999,1559,.38497E-3,.1237E-3,0
STARLINK-36773,2026-032E,2026-05-18T02:21:17.349408,15.33439845,.000161,97.2848,326.2296,89.0292,271.1135,0,U,67801,999,1559,.24875E-3,.7963E-4,0
STARLINK-36739,2026-032F,2026-05-18T01:46:02.989344,15.33449541,.0001191,97.2842,326.2626,79.4670,280.6707,0,U,67802,999,1559,.62249E-3,.20078E-3,0
STARLINK-36768,2026-032G,2026-05-18T02:13:27.563232,15.33440288,.0001586,97.2842,326.2369,87.8744,272.2680,0,U,67803,999,1559,.37578E-3,.12074E-3,0
STARLINK-36792,2026-032H,2026-05-18T02:17:22.670592,15.33430687,.0001757,97.2841,326.2310,98.4955,261.6487,0,U,67804,999,1559,.16704E-3,.5319E-4,0
STARLINK-36782,2026-032J,2026-05-18T01:22:33.566880,15.33443736,.0001582,97.2848,326.2852,96.9823,263.1599,0,U,67805,999,1559,.33755E-3,.10838E-3,0
STARLINK-36389,2026-032K,2026-05-18T01:53:52.885248,15.33447423,.0001418,97.2847,326.2540,91.4181,268.7224,0,U,67806,999,1559,.55127E-3,.17765E-3,0
STARLINK-36382,2026-032L,2026-05-18T01:50:27.750048,15.34280573,.0001387,97.2846,326.2571,86.6485,273.4916,0,U,67807,999,1559,.28451E-3,.9366E-4,0
STARLINK-36811,2026-032M,2026-05-18T01:26:29.133024,15.33420502,.0001978,97.2833,326.2828,83.2613,276.8855,0,U,67808,999,1559,.13003E-3,.4122E-4,0
STARLINK-36795,2026-032N,2026-05-18T02:05:37.720032,15.33439726,.0001284,97.2849,326.2439,92.9174,267.2216,0,U,67809,999,1559,.44721E-3,.14388E-3,0
STARLINK-36807,2026-032P,2026-05-18T01:30:23.380704,15.33439936,.000163,97.2844,326.2784,89.4216,270.7214,0,U,67810,999,1559,.21469E-3,.6861E-4,0
STARLINK-36733,2026-032Q,2026-05-18T01:10:48.713088,15.33438376,.0001009,97.2852,326.2964,96.5672,263.5686,0,U,67811,999,1559,.26545E-3,.8502E-4,0
STARLINK-36377,2026-032R,2026-05-18T01:10:05.742048,15.34277492,.0001352,97.2851,326.2943,86.4752,273.6645,0,U,67812,999,1559,.19893E-3,.6523E-4,0
STARLINK-36732,2026-032S,2026-05-18T01:14:43.556928,15.33433095,.0001712,97.2842,326.2907,102.8204,257.3230,0,U,67813,999,1559,.63053E-3,.20328E-3,0
STARLINK-36767,2026-032T,2026-05-18T01:57:47.896704,15.33437230,.0001544,97.2852,326.2507,83.0568,277.0850,0,U,67814,999,1559,.1808E-3,.5765E-4,0
STARLINK-36797,2026-032U,2026-05-18T01:38:13.157376,15.33445945,.0001405,97.2839,326.2672,93.7906,266.3497,0,U,67815,999,1559,.42979E-3,.13826E-3,0
STARLINK-36343,2026-032V,2026-05-18T04:00:01.998720,15.33444442,.0001443,97.2847,326.4259,99.4741,218.9054,0,U,67816,999,588,-.12938E-2,-.41614E-3,0
STARLINK-36756,2026-032W,2026-05-18T01:18:38.641824,15.33443318,.0001617,97.2848,326.2885,95.1347,265.0081,0,U,67817,999,1558,.48293E-3,.15547E-3,0
STARLINK-36346,2026-032X,2026-05-18T00:59:04.187616,15.33442873,.0001466,97.2858,326.3081,43.1695,316.9663,0,U,67818,999,1559,.58811E-3,.18958E-3,0
STARLINK-36788,2026-032Y,2026-05-18T01:42:08.371872,15.33438642,.0001457,97.2843,326.2678,78.3630,281.7776,0,U,67819,999,1559,.37845E-3,.1216E-3,0
STARLINK-36353,2026-032Z,2026-05-18T01:34:18.263424,15.33442254,.0001788,97.2847,326.2742,93.8590,266.2857,0,U,67820,999,1559,.22433E-3,.7174E-4,0
STARLINK-36644,2026-033A,2026-05-17T23:47:06.398592,15.27567086,.0001644,43.0073,235.5991,257.6251,102.4417,0,U,67821,999,1527,.29494E-3,.7859E-4,0
STARLINK-36643,2026-033B,2026-05-17T16:33:20.582784,15.27592785,.00015368,43.0023,237.6513,282.7085,77.3595,0,U,67822,999,1522,.32099507E-3,.8585E-4,0
STARLINK-36646,2026-033C,2026-05-17T23:56:21.762240,15.27561667,.0001667,43.0040,235.6498,254.9415,105.1252,0,U,67823,999,1527,.48535E-3,.1311E-3,0
STARLINK-36647,2026-033D,2026-05-17T23:41:33.749952,15.27571608,.0001915,43.0032,235.5760,282.8694,77.1944,0,U,67824,999,1527,.58327E-3,.15819E-3,0
STARLINK-36648,2026-033E,2026-05-17T16:59:01.244256,15.27556937,.0001443,43.0006,236.9003,258.1712,101.8978,0,U,67825,999,1523,.49017117E-3,.13241E-3,0
STARLINK-35865,2026-033F,2026-05-17T23:52:39.548352,15.27568133,.000154,43.0041,235.6248,256.0582,104.0098,0,U,67826,999,1527,.4314E-3,.11623E-3,0
STARLINK-36289,2026-033G,2026-05-17T22:59:12.909120,15.27558876,.00015686,43.0001,236.2198,254.3843,105.6836,0,U,67827,999,1526,.94726737E-3,.2588E-3,0
STARLINK-36670,2026-033H,2026-05-17T16:37:01.030656,15.27600401,.00015198,43.0004,237.6645,261.6948,98.3731,0,U,67828,999,1522,.82048711E-3,.22399E-3,0
STARLINK-36144,2026-033J,2026-05-17T14:55:28.233984,15.27559962,.0001498,42.9978,237.9886,253.9555,106.1132,0,U,67829,999,1521,-.14360445E-3,-.4209E-4,0
STARLINK-36611,2026-033K,2026-05-17T23:12:10.231776,15.27558275,.0001848,42.9962,236.2833,284.9497,75.1150,0,U,67830,999,1526,.70041E-3,.19049E-3,0
STARLINK-36661,2026-033L,2026-05-17T23:06:37.215936,15.27566938,.00013235,42.9993,236.2601,285.4517,74.6189,0,U,67831,999,1526,.37112063E-3,.996E-4,0
STARLINK-36662,2026-033M,2026-05-17T13:00:28.268640,15.27557057,.00012572,42.9997,231.1867,259.8104,100.2606,0,U,67832,999,1528,.5073345E-3,.13715E-3,0
STARLINK-36659,2026-033N,2026-05-17T23:37:51.141216,15.27568935,.0001744,43.0043,235.5422,257.6670,102.3987,0,U,67833,999,1527,.39538E-3,.1063E-3,0
STARLINK-36655,2026-033P,2026-05-17T23:17:30.443136,15.27567288,.0001365,43.0006,235.4404,287.1276,72.9426,0,U,67834,999,1527,.67144E-3,.18253E-3,0
STARLINK-36657,2026-033Q,2026-05-17T23:26:44.877120,15.27582118,.0001367,42.9975,235.4852,279.3154,80.7543,0,U,67835,999,1527,.84919E-3,.23181E-3,0
STARLINK-36650,2026-033R,2026-05-17T13:15:45.857376,15.27559186,.00020293,43.0010,238.3322,276.3142,83.7479,0,U,67836,999,1520,.36637207E-3,.9827E-4,0
STARLINK-36649,2026-033S,2026-05-17T22:55:29.865792,15.27586629,.000064,42.9958,236.1940,297.8834,62.1953,0,U,67837,999,1526,.33783837E-3,.9048E-4,0
STARLINK-36654,2026-033T,2026-05-17T16:18:31.926816,15.27567367,.00018124,43.0012,237.5615,280.4454,79.6194,0,U,67838,999,1522,.55644182E-3,.15075E-3,0
STARLINK-36652,2026-033U,2026-05-17T16:12:58.357152,15.27572747,.00027811,43.0049,237.5340,280.0863,79.9675,0,U,67839,999,1522,.22413517E-3,.5909E-4,0
STARLINK-36651,2026-033V,2026-05-17T23:58:12.847584,15.27576518,.0001961,43.0032,235.6538,277.8880,82.1749,0,U,67840,999,1527,.58157E-3,.15774E-3,0
STARLINK-36656,2026-033W,2026-05-17T23:48:57.506400,15.27564385,.0001638,43.0038,235.6046,256.1345,103.9325,0,U,67841,999,1527,.29645E-3,.7901E-4,0
STARLINK-36653,2026-033X,2026-05-17T23:43:24.488832,15.27562643,.000118,43.0048,235.5783,262.2366,97.8352,0,U,67842,999,1527,.25797E-3,.684E-4,0
